,station,date,prcp,tobs
15540,USC00511918,2011-08-22,0.0,74
15541,USC00511918,2011-08-23,0.0,70
15542,USC00511918,2011-08-24,0.0,74
15543,USC00511918,2011-08-25,0.0,79
15544,USC00511918,2011-08-26,0.0,74
15545,USC00511918,2011-08-27,0.0,77
15546,USC00511918,2011-08-28,0.08,80
15547,USC00511918,2011-08-29,0.14,70
15548,USC00511918,2011-08-30,0.0,71
15549,USC00511918,2011-08-31,0.0,69
15550,USC00511918,2011-09-01,0.01,79
15551,USC00511918,2011-09-02,0.0,75
15552,USC00511918,2011-09-03,0.0,80
15553,USC00511918,2011-09-04,0.0,79
15554,USC00511918,2011-09-05,0.0,75
15555,USC00511918,2011-09-06,0.08,66
15556,USC00511918,2011-09-07,0.02,64
15557,USC00511918,2011-09-08,0.0,66
15558,USC00511918,2011-09-09,0.0,68
15559,USC00511918,2011-09-10,0.0,79
15560,USC00511918,2011-09-11,0.0,79
15561,USC00511918,2011-09-12,0.0,71
15562,USC00511918,2011-09-13,0.0,68
15563,USC00511918,2011-09-14,0.0,69
15564,USC00511918,2011-09-15,0.0,73
15565,USC00511918,2011-09-16,0.0,75
15566,USC00511918,2011-09-17,0.0,79
15567,USC00511918,2011-09-18,0.01,78
15568,USC00511918,2011-09-19,0.0,72
15569,USC00511918,2011-09-20,0.0,74
15570,USC00511918,2011-09-21,0.0,72
15571,USC00511918,2011-09-22,0.0,77
15572,USC00511918,2011-09-23,0.0,73
15573,USC00511918,2011-09-24,0.0,78
15574,USC00511918,2011-09-25,0.0,72
15575,USC00511918,2011-09-26,0.0,66
15576,USC00511918,2011-09-27,0.0,69
15577,USC00511918,2011-09-28,0.01,68
15578,USC00511918,2011-09-29,0.0,74
15579,USC00511918,2011-09-30,0.0,69
15580,USC00511918,2011-10-01,0.0,80
15581,USC00511918,2011-10-02,0.0,82
15582,USC00511918,2011-10-03,0.0,74
15583,USC00511918,2011-10-04,0.0,75
15584,USC00511918,2011-10-05,0.01,76
15585,USC00511918,2011-10-06,0.0,77
15586,USC00511918,2011-10-07,0.0,81
15587,USC00511918,2011-10-08,0.0,86
15588,USC00511918,2011-10-09,0.0,79
15589,USC00511918,2011-10-10,0.0,76
15590,USC00511918,2011-10-11,0.01,69
15591,USC00511918,2011-10-12,0.0,65
15592,USC00511918,2011-10-13,0.0,65
15593,USC00511918,2011-10-14,0.0,68
15594,USC00511918,2011-10-15,0.01,73
15595,USC00511918,2011-10-16,0.0,81
15596,USC00511918,2011-10-17,0.0,65
15597,USC00511918,2011-10-18,0.0,65
15598,USC00511918,2011-10-19,0.01,65
15599,USC00511918,2011-10-20,0.0,67
15600,USC00511918,2011-10-21,0.0,74
15601,USC00511918,2011-10-22,0.01,75
15602,USC00511918,2011-10-23,0.0,80
15603,USC00511918,2011-10-24,0.65,75
15604,USC00511918,2011-10-25,0.02,68
15605,USC00511918,2011-10-26,0.01,69
15606,USC00511918,2011-10-27,0.0,64
15607,USC00511918,2011-10-28,0.0,68
15608,USC00511918,2011-10-29,0.0,73
15609,USC00511918,2011-10-30,0.0,76
15610,USC00511918,2011-10-31,0.0,67
15611,USC00511918,2011-11-01,0.08,69
15612,USC00511918,2011-11-02,0.26,74
15613,USC00511918,2011-11-03,0.02,74
15614,USC00511918,2011-11-04,0.0,82
15615,USC00511918,2011-11-05,0.0,76
15616,USC00511918,2011-11-07,0.0,78
15617,USC00511918,2011-11-08,0.0,71
15618,USC00511918,2011-11-09,0.01,73
15619,USC00511918,2011-11-10,0.0,73
15620,USC00511918,2011-11-11,0.09,70
15621,USC00511918,2011-11-12,0.0,73
15622,USC00511918,2011-11-13,0.0,71
15623,USC00511918,2011-11-14,0.0,73
15624,USC00511918,2011-11-15,0.0,65
15625,USC00511918,2011-11-16,0.0,67
15626,USC00511918,2011-11-17,0.0,74
15627,USC00511918,2011-11-18,0.0,78
15628,USC00511918,2011-11-19,0.0,75
15629,USC00511918,2011-11-20,0.0,75
15630,USC00511918,2011-11-21,0.0,75
15631,USC00511918,2011-11-22,0.0,72
15632,USC00511918,2011-11-23,0.01,72
15633,USC00511918,2011-11-24,0.0,68
15634,USC00511918,2011-11-25,0.0,67
15635,USC00511918,2011-11-26,0.0,77
15636,USC00511918,2011-11-27,0.05,74
15637,USC00511918,2011-11-28,0.0,71
15638,USC00511918,2011-11-29,0.0,69
15639,USC00511918,2011-11-30,0.02,64
15640,USC00511918,2011-12-01,0.0,66
15641,USC00511918,2011-12-02,0.01,69
15642,USC00511918,2011-12-03,0.0,69
15643,USC00511918,2011-12-04,0.0,70
15644,USC00511918,2011-12-05,0.0,71
15645,USC00511918,2011-12-06,0.0,73
15646,USC00511918,2011-12-07,0.0,65
15647,USC00511918,2011-12-08,0.0,71
15648,USC00511918,2011-12-09,0.05,65
15649,USC00511918,2011-12-10,0.03,75
15650,USC00511918,2011-12-11,0.29,72
15651,USC00511918,2011-12-12,0.03,74
15652,USC00511918,2011-12-13,0.1,67
15653,USC00511918,2011-12-14,0.06,65
15654,USC00511918,2011-12-15,0.01,68
15655,USC00511918,2011-12-16,0.01,66
15656,USC00511918,2011-12-17,0.0,73
15657,USC00511918,2011-12-18,0.0,74
15658,USC00511918,2011-12-19,0.0,76
15659,USC00511918,2011-12-20,0.0,72
15660,USC00511918,2011-12-21,0.03,69
15661,USC00511918,2011-12-22,0.02,71
15662,USC00511918,2011-12-23,0.01,70
15663,USC00511918,2011-12-24,0.01,70
15664,USC00511918,2011-12-25,0.0,73
15665,USC00511918,2011-12-26,0.0,71
15666,USC00511918,2011-12-27,0.0,76
15667,USC00511918,2011-12-28,0.0,72
15668,USC00511918,2011-12-29,0.0,77
15669,USC00511918,2011-12-30,0.0,70
15670,USC00511918,2011-12-31,0.01,65
15671,USC00511918,2012-01-01,0.0,67
15672,USC00511918,2012-01-03,0.0,64
15673,USC00511918,2012-01-04,0.0,75
15674,USC00511918,2012-01-05,0.0,64
15675,USC00511918,2012-01-06,0.0,69
15676,USC00511918,2012-01-07,0.0,62
15677,USC00511918,2012-01-08,0.0,61
15678,USC00511918,2012-01-09,0.0,62
15679,USC00511918,2012-01-10,0.0,63
15680,USC00511918,2012-01-11,0.0,64
15681,USC00511918,2012-01-12,0.0,65
15682,USC00511918,2012-01-13,0.0,63
15683,USC00511918,2012-01-14,0.0,63
15684,USC00511918,2012-01-15,0.0,74
15685,USC00511918,2012-01-16,0.02,75
15686,USC00511918,2012-01-17,0.0,75
15687,USC00511918,2012-01-18,0.0,74
15688,USC00511918,2012-01-19,0.0,66
15689,USC00511918,2012-01-20,0.0,62
15690,USC00511918,2012-01-21,0.0,71
15691,USC00511918,2012-01-22,0.0,73
15692,USC00511918,2012-01-23,0.01,62
15693,USC00511918,2012-01-24,0.0,69
15694,USC00511918,2012-01-25,0.0,62
15695,USC00511918,2012-01-26,0.0,74
15696,USC00511918,2012-01-27,0.33,65
15697,USC00511918,2012-01-28,0.0,62
15698,USC00511918,2012-01-29,0.01,73
15699,USC00511918,2012-01-30,0.01,69
15700,USC00511918,2012-01-31,0.0,71
15701,USC00511918,2012-02-01,0.0,63
15702,USC00511918,2012-02-02,0.0,69
15703,USC00511918,2012-02-03,0.0,60
15704,USC00511918,2012-02-04,0.0,62
15705,USC00511918,2012-02-05,0.0,68
15706,USC00511918,2012-02-06,0.15,66
15707,USC00511918,2012-02-07,0.3,72
15708,USC00511918,2012-02-08,0.39,56
15709,USC00511918,2012-02-09,0.0,59
15710,USC00511918,2012-02-10,0.0,56
15711,USC00511918,2012-02-11,0.0,78
15712,USC00511918,2012-02-12,0.0,66
15713,USC00511918,2012-02-13,0.0,63
15714,USC00511918,2012-02-14,0.0,62
15715,USC00511918,2012-02-15,0.0,64
15716,USC00511918,2012-02-16,0.0,70
15717,USC00511918,2012-02-17,0.0,70
15718,USC00511918,2012-02-18,0.0,73
15719,USC00511918,2012-02-19,0.01,70
15720,USC00511918,2012-02-20,0.0,73
15721,USC00511918,2012-02-21,0.0,70
15722,USC00511918,2012-02-22,0.0,71
15723,USC00511918,2012-02-23,0.05,70
15724,USC00511918,2012-02-24,0.0,67
15725,USC00511918,2012-02-25,0.0,70
15726,USC00511918,2012-02-26,0.01,70
15727,USC00511918,2012-02-27,0.38,64
15728,USC00511918,2012-02-28,0.0,66
15729,USC00511918,2012-02-29,0.01,74
15730,USC00511918,2012-03-01,0.0,74
15731,USC00511918,2012-03-02,0.0,73
15732,USC00511918,2012-03-03,0.0,72
15733,USC00511918,2012-03-04,0.05,66
15734,USC00511918,2012-03-05,0.7,64
15735,USC00511918,2012-03-06,2.83,70
15736,USC00511918,2012-03-07,0.91,65
15737,USC00511918,2012-03-08,0.0,66
15738,USC00511918,2012-03-09,0.0,66
15739,USC00511918,2012-03-10,0.19,72
15740,USC00511918,2012-03-11,0.0,74
15741,USC00511918,2012-03-12,0.0,68
15742,USC00511918,2012-03-13,0.0,65
15743,USC00511918,2012-03-14,0.0,68
15744,USC00511918,2012-03-15,0.0,67
15745,USC00511918,2012-03-16,0.02,70
15746,USC00511918,2012-03-17,0.0,74
15747,USC00511918,2012-03-18,0.02,69
15748,USC00511918,2012-03-19,0.02,65
15749,USC00511918,2012-03-20,0.0,63
15750,USC00511918,2012-03-21,0.0,65
15751,USC00511918,2012-03-22,0.0,70
15752,USC00511918,2012-03-23,0.0,69
15753,USC00511918,2012-03-24,0.0,73
15754,USC00511918,2012-03-25,0.0,72
15755,USC00511918,2012-03-26,0.03,74
15756,USC00511918,2012-03-27,0.0,63
15757,USC00511918,2012-03-28,0.0,59
15758,USC00511918,2012-03-29,0.0,58
15759,USC00511918,2012-03-30,0.0,71
15760,USC00511918,2012-03-31,0.0,74
15761,USC00511918,2012-04-01,0.0,72
15762,USC00511918,2012-04-02,0.0,66
15763,USC00511918,2012-04-03,0.0,61
15764,USC00511918,2012-04-04,0.0,66
15765,USC00511918,2012-04-05,0.0,71
15766,USC00511918,2012-04-06,0.0,71
15767,USC00511918,2012-04-07,0.04,74
15768,USC00511918,2012-04-08,0.0,77
15769,USC00511918,2012-04-09,0.03,68
15770,USC00511918,2012-04-10,0.19,65
15771,USC00511918,2012-04-11,0.06,74
15772,USC00511918,2012-04-12,0.0,75
15773,USC00511918,2012-04-13,0.0,64
15774,USC00511918,2012-04-14,0.0,75
15775,USC00511918,2012-04-15,0.0,74
15776,USC00511918,2012-04-16,0.0,71
15777,USC00511918,2012-04-17,0.0,72
15778,USC00511918,2012-04-18,0.0,72
15779,USC00511918,2012-04-19,0.0,72
15780,USC00511918,2012-04-20,0.0,64
15781,USC00511918,2012-04-21,0.0,75
15782,USC00511918,2012-04-22,0.08,65
15783,USC00511918,2012-04-23,0.02,69
15784,USC00511918,2012-04-24,0.0,70
15785,USC00511918,2012-04-25,0.0,69
15786,USC00511918,2012-04-26,0.0,66
15787,USC00511918,2012-04-27,0.0,65
15788,USC00511918,2012-04-28,0.0,78
15789,USC00511918,2012-04-29,0.0,74
15790,USC00511918,2012-04-30,0.0,77
15791,USC00511918,2012-05-01,0.0,70
15792,USC00511918,2012-05-02,0.01,69
15793,USC00511918,2012-05-03,0.03,68
15794,USC00511918,2012-05-04,0.0,70
15795,USC00511918,2012-05-05,0.02,76
15796,USC00511918,2012-05-06,0.0,74
15797,USC00511918,2012-05-07,0.0,68
15798,USC00511918,2012-05-08,0.0,71
15799,USC00511918,2012-05-09,0.0,68
15800,USC00511918,2012-05-10,0.0,64
15801,USC00511918,2012-05-11,0.0,65
15802,USC00511918,2012-05-12,0.0,74
15803,USC00511918,2012-05-13,0.0,75
15804,USC00511918,2012-05-14,0.0,63
15805,USC00511918,2012-05-15,0.0,64
15806,USC00511918,2012-05-16,0.01,71
15807,USC00511918,2012-05-17,0.0,72
15808,USC00511918,2012-05-18,0.0,71
15809,USC00511918,2012-05-19,0.0,76
15810,USC00511918,2012-05-20,0.0,79
15811,USC00511918,2012-05-21,0.0,68
15812,USC00511918,2012-05-22,0.0,71
15813,USC00511918,2012-05-23,0.0,73
15814,USC00511918,2012-05-24,0.01,75
15815,USC00511918,2012-05-25,0.0,74
15816,USC00511918,2012-05-26,0.0,76
15817,USC00511918,2012-05-27,0.0,78
15818,USC00511918,2012-05-28,0.0,76
15819,USC00511918,2012-05-29,0.0,77
15820,USC00511918,2012-05-30,0.0,74
15821,USC00511918,2012-05-31,0.0,71
15822,USC00511918,2012-06-01,0.01,73
15823,USC00511918,2012-06-02,0.02,76
15824,USC00511918,2012-06-03,0.0,76
15825,USC00511918,2012-06-04,0.0,74
15826,USC00511918,2012-06-05,0.0,71
15827,USC00511918,2012-06-06,0.01,72
15828,USC00511918,2012-06-07,0.0,73
15829,USC00511918,2012-06-08,0.0,77
15830,USC00511918,2012-06-09,0.0,77
15831,USC00511918,2012-06-10,0.0,77
15832,USC00511918,2012-06-11,0.0,79
15833,USC00511918,2012-06-12,0.0,77
15834,USC00511918,2012-06-13,0.03,77
15835,USC00511918,2012-06-14,0.0,78
15836,USC00511918,2012-06-16,,78
15837,USC00511918,2012-06-17,0.0,81
15838,USC00511918,2012-06-18,0.0,76
15839,USC00511918,2012-06-19,0.0,74
15840,USC00511918,2012-06-20,0.02,71
15841,USC00511918,2012-06-21,0.0,78
15842,USC00511918,2012-06-22,0.0,71
15843,USC00511918,2012-06-23,0.1,76
15844,USC00511918,2012-06-24,0.0,81
15845,USC00511918,2012-06-25,0.01,73
15846,USC00511918,2012-06-26,0.0,72
15847,USC00511918,2012-06-27,0.01,72
15848,USC00511918,2012-06-28,0.0,74
15849,USC00511918,2012-06-29,0.0,72
15850,USC00511918,2012-06-30,0.0,79
15851,USC00511918,2012-07-01,0.0,77
15852,USC00511918,2012-07-02,0.0,73
15853,USC00511918,2012-07-03,0.0,73
15854,USC00511918,2012-07-04,0.2,79
15855,USC00511918,2012-07-05,0.01,74
15856,USC00511918,2012-07-06,0.0,74
15857,USC00511918,2012-07-08,0.0,79
15858,USC00511918,2012-07-09,0.0,73
15859,USC00511918,2012-07-10,0.0,72
15860,USC00511918,2012-07-11,0.0,77
15861,USC00511918,2012-07-12,0.0,71
15862,USC00511918,2012-07-13,0.0,75
15863,USC00511918,2012-07-14,0.0,81
15864,USC00511918,2012-07-15,0.0,81
15865,USC00511918,2012-07-16,0.03,73
15866,USC00511918,2012-07-17,0.0,74
15867,USC00511918,2012-07-18,0.0,81
15868,USC00511918,2012-07-19,0.0,79
15869,USC00511918,2012-07-20,0.0,77
15870,USC00511918,2012-07-21,0.15,76
15871,USC00511918,2012-07-22,0.04,69
15872,USC00511918,2012-07-23,0.0,78
15873,USC00511918,2012-07-24,0.0,81
15874,USC00511918,2012-07-25,0.0,84
15875,USC00511918,2012-07-26,0.0,86
15876,USC00511918,2012-07-27,0.0,80
15877,USC00511918,2012-07-28,0.0,76
15878,USC00511918,2012-07-29,0.03,74
15879,USC00511918,2012-07-30,0.0,80
15880,USC00511918,2012-07-31,0.0,76
15881,USC00511918,2012-08-01,0.0,76
15882,USC00511918,2012-08-02,0.0,68
15883,USC00511918,2012-08-03,0.0,72
15884,USC00511918,2012-08-04,0.0,80
15885,USC00511918,2012-08-05,0.0,80
15886,USC00511918,2012-08-06,0.01,67
15887,USC00511918,2012-08-07,0.0,74
15888,USC00511918,2012-08-08,0.0,73
15889,USC00511918,2012-08-09,0.0,69
15890,USC00511918,2012-08-10,0.0,65
15891,USC00511918,2012-08-11,0.0,78
15892,USC00511918,2012-08-12,0.0,79
15893,USC00511918,2012-08-13,0.0,75
15894,USC00511918,2012-08-14,0.06,72
15895,USC00511918,2012-08-15,0.0,75
15896,USC00511918,2012-08-16,0.0,75
15897,USC00511918,2012-08-17,0.0,70
15898,USC00511918,2012-08-18,0.0,80
15899,USC00511918,2012-08-19,0.0,81
15900,USC00511918,2012-08-20,0.0,72
15901,USC00511918,2012-08-21,0.0,67
15902,USC00511918,2012-08-22,0.0,69
15903,USC00511918,2012-08-23,0.0,67
15904,USC00511918,2012-08-24,0.0,71
15905,USC00511918,2012-08-25,0.0,78
15906,USC00511918,2012-08-26,0.0,81
15907,USC00511918,2012-08-27,0.0,72
15908,USC00511918,2012-08-28,0.04,73
15909,USC00511918,2012-08-29,0.0,78
15910,USC00511918,2012-08-30,0.0,73
15911,USC00511918,2012-08-31,0.0,69
15912,USC00511918,2012-09-01,0.0,80
15913,USC00511918,2012-09-02,0.0,76
15914,USC00511918,2012-09-03,0.0,77
15915,USC00511918,2012-09-04,0.0,74
15916,USC00511918,2012-09-05,0.01,77
15917,USC00511918,2012-09-06,0.0,81
15918,USC00511918,2012-09-07,0.03,71
15919,USC00511918,2012-09-08,0.1,79
15920,USC00511918,2012-09-09,0.0,73
15921,USC00511918,2012-09-10,0.03,74
15922,USC00511918,2012-09-11,0.0,73
15923,USC00511918,2012-09-12,0.0,68
15924,USC00511918,2012-09-13,0.0,72
15925,USC00511918,2012-09-14,0.0,72
15926,USC00511918,2012-09-15,0.0,74
15927,USC00511918,2012-09-16,0.0,81
15928,USC00511918,2012-09-17,0.0,68
15929,USC00511918,2012-09-18,0.0,67
15930,USC00511918,2012-09-19,0.03,68
15931,USC00511918,2012-09-20,0.16,71
15932,USC00511918,2012-09-21,0.08,68
15933,USC00511918,2012-09-22,0.0,81
15934,USC00511918,2012-09-23,0.02,75
15935,USC00511918,2012-09-24,0.0,75
15936,USC00511918,2012-09-25,0.0,75
15937,USC00511918,2012-09-26,0.0,68
15938,USC00511918,2012-09-27,0.0,72
15939,USC00511918,2012-09-28,0.0,74
15940,USC00511918,2012-09-29,0.0,73
15941,USC00511918,2012-09-30,0.0,80
15942,USC00511918,2012-10-01,0.0,69
15943,USC00511918,2012-10-02,0.0,70
15944,USC00511918,2012-10-03,0.0,66
15945,USC00511918,2012-10-04,0.0,67
15946,USC00511918,2012-10-05,0.0,79
15947,USC00511918,2012-10-06,0.0,77
15948,USC00511918,2012-10-07,0.01,76
15949,USC00511918,2012-10-08,0.0,79
15950,USC00511918,2012-10-09,0.0,69
15951,USC00511918,2012-10-10,0.0,77
15952,USC00511918,2012-10-11,0.0,74
15953,USC00511918,2012-10-12,0.0,80
15954,USC00511918,2012-10-13,0.0,79
15955,USC00511918,2012-10-14,0.02,79
15956,USC00511918,2012-10-15,0.02,74
15957,USC00511918,2012-10-16,0.0,69
15958,USC00511918,2012-10-17,0.0,67
15959,USC00511918,2012-10-18,0.0,70
15960,USC00511918,2012-10-19,0.0,73
15961,USC00511918,2012-10-20,0.0,78
15962,USC00511918,2012-10-21,0.0,82
15963,USC00511918,2012-10-22,0.0,71
15964,USC00511918,2012-10-23,0.0,68
15965,USC00511918,2012-10-24,0.0,70
15966,USC00511918,2012-10-25,0.0,72
15967,USC00511918,2012-10-26,0.0,80
15968,USC00511918,2012-10-27,0.01,78
15969,USC00511918,2012-10-28,0.0,79
15970,USC00511918,2012-10-29,0.02,73
15971,USC00511918,2012-10-30,0.01,77
15972,USC00511918,2012-10-31,0.01,69
15973,USC00511918,2012-11-01,0.0,81
15974,USC00511918,2012-11-02,0.0,70
15975,USC00511918,2012-11-03,0.0,76
15976,USC00511918,2012-11-04,0.0,75
15977,USC00511918,2012-11-05,0.0,66
15978,USC00511918,2012-11-06,0.0,72
15979,USC00511918,2012-11-07,0.0,69
15980,USC00511918,2012-11-08,0.0,67
15981,USC00511918,2012-11-09,0.0,77
15982,USC00511918,2012-11-10,0.0,75
15983,USC00511918,2012-11-11,0.0,76
15984,USC00511918,2012-11-12,0.0,76
15985,USC00511918,2012-11-13,0.02,68
15986,USC00511918,2012-11-14,0.0,72
15987,USC00511918,2012-11-15,0.05,70
15988,USC00511918,2012-11-16,0.01,74
15989,USC00511918,2012-11-17,0.0,71
15990,USC00511918,2012-11-18,0.15,70
15991,USC00511918,2012-11-19,0.0,69
15992,USC00511918,2012-11-20,0.0,68
15993,USC00511918,2012-11-21,0.0,66
15994,USC00511918,2012-11-22,0.0,72
15995,USC00511918,2012-11-23,0.07,77
15996,USC00511918,2012-11-24,0.25,69
15997,USC00511918,2012-11-26,0.03,67
15998,USC00511918,2012-11-27,0.03,69
15999,USC00511918,2012-11-28,0.0,62
16000,USC00511918,2012-11-29,0.0,66
16001,USC00511918,2012-11-30,0.0,63
16002,USC00511918,2012-12-02,0.0,72
16003,USC00511918,2012-12-03,0.0,75
16004,USC00511918,2012-12-04,0.0,68
16005,USC00511918,2012-12-05,0.08,72
16006,USC00511918,2012-12-06,0.01,64
16007,USC00511918,2012-12-07,0.0,75
16008,USC00511918,2012-12-08,0.0,69
16009,USC00511918,2012-12-09,0.0,80
16010,USC00511918,2012-12-10,0.0,73
16011,USC00511918,2012-12-11,0.0,73
16012,USC00511918,2012-12-12,0.0,73
16013,USC00511918,2012-12-13,0.0,72
16014,USC00511918,2012-12-14,0.15,73
16015,USC00511918,2012-12-15,0.0,75
16016,USC00511918,2012-12-16,0.0,76
16017,USC00511918,2012-12-17,0.0,74
16018,USC00511918,2012-12-18,0.02,72
16019,USC00511918,2012-12-19,0.0,72
16020,USC00511918,2012-12-20,0.0,70
16021,USC00511918,2012-12-21,0.0,70
16022,USC00511918,2012-12-22,0.01,71
16023,USC00511918,2012-12-23,0.0,61
16024,USC00511918,2012-12-24,0.0,65
16025,USC00511918,2012-12-25,0.0,74
16026,USC00511918,2012-12-26,0.0,71
16027,USC00511918,2012-12-27,0.0,63
16028,USC00511918,2012-12-28,0.0,64
16029,USC00511918,2012-12-29,0.0,66
16030,USC00511918,2012-12-30,0.0,68
16031,USC00511918,2012-12-31,0.0,66
16032,USC00511918,2013-01-01,0.0,69
16033,USC00511918,2013-01-02,0.01,70
16034,USC00511918,2013-01-03,0.13,67
16035,USC00511918,2013-01-04,0.01,71
16036,USC00511918,2013-01-05,0.0,73
16037,USC00511918,2013-01-06,0.0,73
16038,USC00511918,2013-01-07,0.01,70
16039,USC00511918,2013-01-08,0.0,71
16040,USC00511918,2013-01-09,0.01,70
16041,USC00511918,2013-01-10,0.0,70
16042,USC00511918,2013-01-11,0.0,70
16043,USC00511918,2013-01-12,0.0,66
16044,USC00511918,2013-01-13,0.0,70
16045,USC00511918,2013-01-14,0.01,74
16046,USC00511918,2013-01-15,0.53,66
16047,USC00511918,2013-01-16,0.0,57
16048,USC00511918,2013-01-17,0.0,61
16049,USC00511918,2013-01-18,0.0,57
16050,USC00511918,2013-01-19,0.0,62
16051,USC00511918,2013-01-20,0.0,64
16052,USC00511918,2013-01-22,0.0,68
16053,USC00511918,2013-01-23,0.0,69
16054,USC00511918,2013-01-24,0.03,67
16055,USC00511918,2013-01-25,0.1,61
16056,USC00511918,2013-01-26,0.08,72
16057,USC00511918,2013-01-27,0.2,74
16058,USC00511918,2013-01-28,1.57,65
16059,USC00511918,2013-01-29,0.03,64
16060,USC00511918,2013-01-30,0.04,62
16061,USC00511918,2013-01-31,0.0,63
16062,USC00511918,2013-02-01,0.0,62
16063,USC00511918,2013-02-02,0.0,74
16064,USC00511918,2013-02-03,0.0,58
16065,USC00511918,2013-02-04,0.0,69
16066,USC00511918,2013-02-05,0.0,69
16067,USC00511918,2013-02-06,0.0,67
16068,USC00511918,2013-02-07,0.0,67
16069,USC00511918,2013-02-08,0.0,64
16070,USC00511918,2013-02-09,0.0,63
16071,USC00511918,2013-02-10,0.0,70
16072,USC00511918,2013-02-11,0.0,69
16073,USC00511918,2013-02-12,0.0,65
16074,USC00511918,2013-02-13,0.0,58
16075,USC00511918,2013-02-14,0.0,62
16076,USC00511918,2013-02-15,0.0,75
16077,USC00511918,2013-02-16,0.0,72
16078,USC00511918,2013-02-17,0.0,73
16079,USC00511918,2013-02-18,0.0,71
16080,USC00511918,2013-02-19,0.0,70
16081,USC00511918,2013-02-20,0.03,67
16082,USC00511918,2013-02-21,0.01,66
16083,USC00511918,2013-02-22,0.15,68
16084,USC00511918,2013-02-23,0.0,69
16085,USC00511918,2013-02-24,0.12,74
16086,USC00511918,2013-02-25,0.0,68
16087,USC00511918,2013-02-26,0.0,69
16088,USC00511918,2013-02-27,0.0,69
16089,USC00511918,2013-02-28,0.0,70
16090,USC00511918,2013-03-01,0.0,70
16091,USC00511918,2013-03-02,0.0,72
16092,USC00511918,2013-03-03,0.0,72
16093,USC00511918,2013-03-04,0.0,69
16094,USC00511918,2013-03-05,0.0,60
16095,USC00511918,2013-03-06,0.0,66
16096,USC00511918,2013-03-07,0.0,60
16097,USC00511918,2013-03-08,0.0,67
16098,USC00511918,2013-03-09,0.0,73
16099,USC00511918,2013-03-10,2.25,67
16100,USC00511918,2013-03-11,0.93,60
16101,USC00511918,2013-03-12,0.0,65
16102,USC00511918,2013-03-13,0.0,60
16103,USC00511918,2013-03-14,0.0,63
16104,USC00511918,2013-03-15,0.0,59
16105,USC00511918,2013-03-16,0.01,66
16106,USC00511918,2013-03-17,0.0,69
16107,USC00511918,2013-03-18,0.0,57
16108,USC00511918,2013-03-19,0.0,60
16109,USC00511918,2013-03-20,0.0,63
16110,USC00511918,2013-03-21,0.0,77
16111,USC00511918,2013-03-22,0.0,74
16112,USC00511918,2013-03-23,0.0,69
16113,USC00511918,2013-03-24,0.01,70
16114,USC00511918,2013-03-25,0.5,69
16115,USC00511918,2013-03-26,0.05,64
16116,USC00511918,2013-03-27,0.04,68
16117,USC00511918,2013-03-28,0.2,65
16118,USC00511918,2013-03-29,0.01,67
16119,USC00511918,2013-03-30,0.0,68
16120,USC00511918,2013-03-31,0.0,63
16121,USC00511918,2013-04-01,0.0,61
16122,USC00511918,2013-04-02,0.0,53
16123,USC00511918,2013-04-03,0.0,55
16124,USC00511918,2013-04-04,0.0,58
16125,USC00511918,2013-04-05,0.0,61
16126,USC00511918,2013-04-06,0.0,73
16127,USC00511918,2013-04-07,0.0,74
16128,USC00511918,2013-04-08,0.0,69
16129,USC00511918,2013-04-09,0.0,62
16130,USC00511918,2013-04-10,0.0,66
16131,USC00511918,2013-04-11,0.0,66
16132,USC00511918,2013-04-12,0.0,71
16133,USC00511918,2013-04-13,0.0,75
16134,USC00511918,2013-04-14,0.1,78
16135,USC00511918,2013-04-15,0.5,68
16136,USC00511918,2013-04-16,0.1,77
16137,USC00511918,2013-04-17,0.0,65
16138,USC00511918,2013-04-18,0.0,71
16139,USC00511918,2013-04-19,0.0,65
16140,USC00511918,2013-04-20,0.01,79
16141,USC00511918,2013-04-21,0.0,72
16142,USC00511918,2013-04-22,0.87,69
16143,USC00511918,2013-04-23,0.07,75
16144,USC00511918,2013-04-24,0.32,69
16145,USC00511918,2013-04-25,0.02,68
16146,USC00511918,2013-04-26,0.0,73
16147,USC00511918,2013-04-27,0.0,78
16148,USC00511918,2013-04-28,0.0,76
16149,USC00511918,2013-04-29,0.0,75
16150,USC00511918,2013-04-30,0.0,73
16151,USC00511918,2013-05-01,0.0,67
16152,USC00511918,2013-05-02,0.0,68
16153,USC00511918,2013-05-03,0.0,67
16154,USC00511918,2013-05-04,0.0,78
16155,USC00511918,2013-05-05,0.03,72
16156,USC00511918,2013-05-06,0.11,70
16157,USC00511918,2013-05-07,0.0,67
16158,USC00511918,2013-05-08,0.0,65
16159,USC00511918,2013-05-09,0.0,69
16160,USC00511918,2013-05-10,0.0,72
16161,USC00511918,2013-05-11,0.0,77
16162,USC00511918,2013-05-12,0.0,74
16163,USC00511918,2013-05-13,0.01,71
16164,USC00511918,2013-05-14,0.0,74
16165,USC00511918,2013-05-15,0.0,74
16166,USC00511918,2013-05-16,0.0,75
16167,USC00511918,2013-05-17,0.0,70
16168,USC00511918,2013-05-18,0.05,78
16169,USC00511918,2013-05-19,0.06,77
16170,USC00511918,2013-05-20,0.0,76
16171,USC00511918,2013-05-21,0.0,64
16172,USC00511918,2013-05-22,0.0,66
16173,USC00511918,2013-05-23,0.0,68
16174,USC00511918,2013-05-24,0.0,73
