otu_id,lowest_taxonomic_unit_found
3000,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Dialister
3001,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Dialister
3002,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Dialister
3003,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Dialister
3004,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Dialister
3005,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Megasphaera
3006,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Selenomonas
3007,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Succiniclasticum
3008,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Succiniclasticum
3009,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Succiniclasticum
3010,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Succiniclasticum
3011,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Succiniclasticum
3012,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3013,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3014,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3015,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3016,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3017,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3018,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3019,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3020,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3021,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3022,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3023,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3024,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3025,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3026,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3027,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3028,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3029,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3030,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3031,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3032,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3033,Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae
3034,Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae
3035,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Fusobacteriaceae;Fusobacterium
3036,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Fusobacteriaceae;Fusobacterium
3037,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Fusobacteriaceae;Fusobacterium
3038,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Fusobacteriaceae;Fusobacterium
3039,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae
3040,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Leptotrichia
3041,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Leptotrichia
3042,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Leptotrichia
3043,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Leptotrichia
3044,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Leptotrichia
3045,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Leptotrichia
3046,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Leptotrichia
3047,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Leptotrichia
3048,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Leptotrichia
3049,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Streptobacillus
3050,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Streptobacillus
3051,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
3052,Bacteria;Nitrospira;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira
3053,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
3054,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
3055,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
3056,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
3057,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
3058,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Gemmata
3059,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Singulisphaera
3060,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Singulisphaera
3061,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Singulisphaera
3062,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Singulisphaera
3063,Bacteria;Proteobacteria
3064,Bacteria;Proteobacteria
3065,Bacteria;Proteobacteria
3066,Bacteria;Proteobacteria
3067,Bacteria;Proteobacteria
3068,Bacteria;Proteobacteria
3069,Bacteria;Proteobacteria
3070,Bacteria;Proteobacteria
3071,Bacteria;Proteobacteria
3072,Bacteria;Proteobacteria
3073,Bacteria;Proteobacteria
3074,Bacteria;Proteobacteria
3075,Bacteria;Proteobacteria
3076,Bacteria;Proteobacteria
3077,Bacteria;Proteobacteria
3078,Bacteria;Proteobacteria
3079,Bacteria;Proteobacteria
3080,Bacteria;Proteobacteria
3081,Bacteria;Proteobacteria
3082,Bacteria;Proteobacteria
3083,Bacteria;Proteobacteria
3084,Bacteria;Proteobacteria
3085,Bacteria;Proteobacteria;Alphaproteobacteria
3086,Bacteria;Proteobacteria;Alphaproteobacteria
3087,Bacteria;Proteobacteria;Alphaproteobacteria
3088,Bacteria;Proteobacteria;Alphaproteobacteria
3089,Bacteria;Proteobacteria;Alphaproteobacteria
3090,Bacteria;Proteobacteria;Alphaproteobacteria
3091,Bacteria;Proteobacteria;Alphaproteobacteria
3092,Bacteria;Proteobacteria;Alphaproteobacteria
3093,Bacteria;Proteobacteria;Alphaproteobacteria
3094,Bacteria;Proteobacteria;Alphaproteobacteria
3095,Bacteria;Proteobacteria;Alphaproteobacteria
3096,Bacteria;Proteobacteria;Alphaproteobacteria
3097,Bacteria;Proteobacteria;Alphaproteobacteria
3098,Bacteria;Proteobacteria;Alphaproteobacteria
3099,Bacteria;Proteobacteria;Alphaproteobacteria
3100,Bacteria;Proteobacteria;Alphaproteobacteria
3101,Bacteria;Proteobacteria;Alphaproteobacteria
3102,Bacteria;Proteobacteria;Alphaproteobacteria
3103,Bacteria;Proteobacteria;Alphaproteobacteria
3104,Bacteria;Proteobacteria;Alphaproteobacteria
3105,Bacteria;Proteobacteria;Alphaproteobacteria
3106,Bacteria;Proteobacteria;Alphaproteobacteria
3107,Bacteria;Proteobacteria;Alphaproteobacteria
3108,Bacteria;Proteobacteria;Alphaproteobacteria
3109,Bacteria;Proteobacteria;Alphaproteobacteria
3110,Bacteria;Proteobacteria;Alphaproteobacteria
3111,Bacteria;Proteobacteria;Alphaproteobacteria
3112,Bacteria;Proteobacteria;Alphaproteobacteria
3113,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
3114,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
3115,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
3116,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
3117,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
3118,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
3119,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
3120,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
3121,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
3122,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
3123,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter
3124,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter
3125,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter
3126,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
3127,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
3128,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
3129,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
3130,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
3131,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
3132,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
3133,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
3134,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
3135,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
3136,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3137,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3138,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3139,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3140,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3141,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3142,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3143,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3144,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3145,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3146,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3147,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3148,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3149,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3150,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3151,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3152,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3153,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3154,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3155,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3156,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3157,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3158,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3159,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3160,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3161,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3162,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3163,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3164,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3165,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3166,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3167,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3168,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3169,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3170,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3171,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3172,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3173,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3174,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3175,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Aurantimonadaceae
3176,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Aurantimonadaceae
3177,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Aurantimonadaceae;Aurantimonas
3178,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Aurantimonadaceae;Aurantimonas
3179,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3180,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3181,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3182,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3183,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3184,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3185,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3186,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3187,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3188,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3189,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3190,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3191,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3192,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3193,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3194,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3195,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3196,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea
3197,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium
3198,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium
3199,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Rhodopseudomonas
3200,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae
3201,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae;Pseudochrobactrum
3202,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae
3203,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia
3204,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia
3205,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium
3206,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium
3207,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae
3208,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
3209,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
3210,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
3211,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
3212,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
3213,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
3214,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
3215,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
3216,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae
3217,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae
3218,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae
3219,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium
3220,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
3221,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
3222,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
3223,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
3224,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
3225,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
3226,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
3227,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
3228,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
3229,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium
3230,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium
3231,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium
3232,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales
3233,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales
3234,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales
3235,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales
3236,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3237,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3238,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3239,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3240,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3241,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3242,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3243,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3244,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3245,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3246,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3247,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3248,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter
3249,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas
3250,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas
3251,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella
3252,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella
3253,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella
3254,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
3255,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
3256,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
3257,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
3258,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
3259,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
3260,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
3261,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
3262,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae
3263,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae
3264,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter
3265,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
3266,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
3267,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
3268,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
3269,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
3270,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
3271,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
3272,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
3273,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
3274,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
3275,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium
3276,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium
3277,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium
3278,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium
3279,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3280,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3281,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3282,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3283,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3284,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3285,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3286,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3287,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3288,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis
3289,Bacteria;Proteobacteria;Betaproteobacteria
3290,Bacteria;Proteobacteria;Betaproteobacteria
3291,Bacteria;Proteobacteria;Betaproteobacteria
3292,Bacteria;Proteobacteria;Betaproteobacteria
3293,Bacteria;Proteobacteria;Betaproteobacteria
3294,Bacteria;Proteobacteria;Betaproteobacteria
3295,Bacteria;Proteobacteria;Betaproteobacteria
3296,Bacteria;Proteobacteria;Betaproteobacteria
3297,Bacteria;Proteobacteria;Betaproteobacteria
3298,Bacteria;Proteobacteria;Betaproteobacteria
3299,Bacteria;Proteobacteria;Betaproteobacteria
3300,Bacteria;Proteobacteria;Betaproteobacteria
3301,Bacteria;Proteobacteria;Betaproteobacteria
3302,Bacteria;Proteobacteria;Betaproteobacteria
3303,Bacteria;Proteobacteria;Betaproteobacteria
3304,Bacteria;Proteobacteria;Betaproteobacteria
3305,Bacteria;Proteobacteria;Betaproteobacteria
3306,Bacteria;Proteobacteria;Betaproteobacteria
3307,Bacteria;Proteobacteria;Betaproteobacteria
3308,Bacteria;Proteobacteria;Betaproteobacteria
3309,Bacteria;Proteobacteria;Betaproteobacteria
3310,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3311,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3312,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3313,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3314,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3315,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3316,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3317,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3318,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3319,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3320,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3321,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3322,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3323,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3324,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3325,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3326,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3327,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3328,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3329,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3330,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3331,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3332,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3333,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3334,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3335,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
