Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,WI,Wisconsin,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"3,661",56.3,54.6,58,"2,746",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,55,BO1,CAT1,_SMOKER3,RESP071,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Received a mammogram within the past 2 years,Overall,Overall,"1,515",80.1,77.4,82.8,"3,326",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,55,BO1,CAT1,_MAM5021,RESP186,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Did not receive a mammogram within the past 2 years,Overall,Overall,364,19.9,17.2,22.6,"3,327",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,55,BO1,CAT1,_MAM5021,RESP187,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,901",77,74.5,79.6,"3,288",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,55,BO1,CAT1,_MAM502Y,RESP046,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,545,23,20.4,25.5,"3,289",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,55,BO1,CAT1,_MAM502Y,RESP054,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,207",74.5,72.2,76.9,"3,248",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,55,BO1,CAT1,_RFMAM2Y,RESP046,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,695,25.5,23.1,27.8,"3,249",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,55,BO1,CAT1,_RFMAM2Y,RESP054,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,937",76.6,74.1,79.1,"3,364",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,55,BO1,CAT1,_RFPAP32,RESP046,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),No,Overall,Overall,689,23.4,20.9,25.9,"3,365",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,55,BO1,CAT1,_RFPAP32,RESP054,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Received a Pap test within the past 3 years,Overall,Overall,"1,549",86.7,84.5,88.8,"3,408",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,55,BO1,CAT1,_RFPAP33,RESP188,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Did not receive a Pap test within the past 3 years,Overall,Overall,282,13.4,11.2,15.5,"3,409",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,55,BO1,CAT1,_RFPAP33,RESP189,"(44.39319117400049, -89.81637074199966)"
2014,WY,Wyoming,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,"2,832",51.7,49.5,53.9,"2,901",%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,56,BO1,CAT1,DRNKANY5,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,"3,200",48.3,46.2,50.5,"2,902",%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,56,BO1,CAT1,DRNKANY5,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Alcohol Consumption,Binge Drinking,"Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)",Yes,Overall,Overall,561,17.2,15.3,19.1,"2,947",%,Crude Prevalence,,,BRFSS,CLASS01,Topic07,56,BO1,CAT1,_RFBING5,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Alcohol Consumption,Binge Drinking,"Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)",No,Overall,Overall,"5,404",82.8,80.9,84.7,"2,948",%,Crude Prevalence,,,BRFSS,CLASS01,Topic07,56,BO1,CAT1,_RFBING5,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Arthritis,Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions),No,Overall,Overall,"3,970",74.4,72.8,76,892,%,Crude Prevalence,,,BRFSS,CLASS03,Topic05,56,BO1,CAT1,_DRDXAR1,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,296,6.2,5.1,7.4,"2,993",%,Crude Prevalence,,,BRFSS,CLASS01,Topic30,56,BO1,CAT1,_RFDRHV4,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions),No,Overall,Overall,"5,677",93.8,92.6,94.9,"2,994",%,Crude Prevalence,,,BRFSS,CLASS01,Topic30,56,BO1,CAT1,_RFDRHV4,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Arthritis,Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,407",25.6,24,27.2,891,%,Crude Prevalence,,,BRFSS,CLASS03,Topic05,56,BO1,CAT1,_DRDXAR1,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Asthma,Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,565,8.3,7.2,9.5,708,%,Crude Prevalence,,,BRFSS,CLASS03,Topic06,56,BO1,CAT1,_CASTHM1,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Asthma,Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions),No,Overall,Overall,"5,795",91.7,90.5,92.8,709,%,Crude Prevalence,,,BRFSS,CLASS03,Topic06,56,BO1,CAT1,_CASTHM1,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Asthma,Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,783,12,10.6,13.3,662,%,Crude Prevalence,,,BRFSS,CLASS03,Topic06,56,BO1,CAT1,_LTASTH1,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Asthma,Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions),No,Overall,Overall,"5,610",88,86.7,89.4,663,%,Crude Prevalence,,,BRFSS,CLASS03,Topic06,56,BO1,CAT1,_LTASTH1,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,436,4,3.5,4.5,571,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,56,BO1,CAT1,CVDCRHD4,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,"5,915",96,95.5,96.6,572,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,56,BO1,CAT1,CVDCRHD4,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a heart attack (myocardial infarction)?,Yes,Overall,Overall,468,4.6,4,5.3,525,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,56,BO1,CAT1,CVDINFR4,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a heart attack (myocardial infarction)?,No,Overall,Overall,"5,917",95.4,94.8,96,526,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,56,BO1,CAT1,CVDINFR4,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a stroke?,Yes,Overall,Overall,301,2.8,2.3,3.4,617,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,56,BO1,CAT1,CVDSTRK3,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a stroke?,No,Overall,Overall,"6,102",97.2,96.6,97.7,618,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,56,BO1,CAT1,CVDSTRK3,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,COPD,Ever told you have COPD?,Yes,Overall,Overall,618,6.7,5.8,7.6,845,%,Crude Prevalence,,,BRFSS,CLASS03,Topic14,56,BO1,CAT1,CHCCOPD1,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,COPD,Ever told you have COPD?,No,Overall,Overall,"5,750",93.4,92.5,94.3,846,%,Crude Prevalence,,,BRFSS,CLASS03,Topic14,56,BO1,CAT1,CHCCOPD1,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,Overall,Overall,"1,155",19,17.3,20.6,937,%,Crude Prevalence,,,BRFSS,CLASS03,Topic17,56,BO1,CAT1,ADDEPEV2,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,Overall,Overall,"5,225",81.1,79.4,82.7,938,%,Crude Prevalence,,,BRFSS,CLASS03,Topic17,56,BO1,CAT1,ADDEPEV2,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,Yes,Overall,Overall,775,8.4,7.4,9.4,"1,028",%,Crude Prevalence,,,BRFSS,CLASS03,Topic18,56,BO1,CAT1,DIABETE3,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,"Yes, pregnancy-related",Overall,Overall,38,0.7,0.4,1.1,"1,029",%,Crude Prevalence,,,BRFSS,CLASS03,Topic18,56,BO1,CAT1,DIABETE3,RESP051,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,"No, pre-diabetes or borderline diabetes",Overall,Overall,71,0.9,0.5,1.3,"1,031",%,Crude Prevalence,,,BRFSS,CLASS03,Topic18,56,BO1,CAT1,DIABETE3,RESP052,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,No,Overall,Overall,"5,520",90,88.9,91.1,"1,030",%,Crude Prevalence,,,BRFSS,CLASS03,Topic18,56,BO1,CAT1,DIABETE3,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,Overall,Overall,261,2.8,2.3,3.4,983,%,Crude Prevalence,,,BRFSS,CLASS03,Topic35,56,BO1,CAT1,CHCKIDNY,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,No,Overall,Overall,"6,133",97.2,96.6,97.7,984,%,Crude Prevalence,,,BRFSS,CLASS03,Topic35,56,BO1,CAT1,CHCKIDNY,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,671,6.7,5.8,7.5,799,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,56,BO1,CAT1,CHCOCNCR,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"5,729",93.3,92.5,94.2,800,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,56,BO1,CAT1,CHCOCNCR,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Skin Cancer,Ever told you had skin cancer?,Yes,Overall,Overall,813,7.5,6.7,8.2,754,%,Crude Prevalence,,,BRFSS,CLASS03,Topic53,56,BO1,CAT1,CHCSCNCR,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Skin Cancer,Ever told you had skin cancer?,No,Overall,Overall,"5,585",92.6,91.8,93.3,755,%,Crude Prevalence,,,BRFSS,CLASS03,Topic53,56,BO1,CAT1,CHCSCNCR,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,393,7.7,6.7,8.7,"3,486",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,56,BO1,CAT1,_RFBLDS2,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"4,079",92.4,91.4,93.4,"3,487",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,56,BO1,CAT1,_RFBLDS2,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,181,4.9,3.9,5.8,"3,526",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,56,BO1,CAT1,_RFBLDS3,RESP190,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"3,257",95.2,94.2,96.1,"3,527",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,56,BO1,CAT1,_RFBLDS3,RESP191,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,019",61.8,59.6,64,"3,566",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,56,BO1,CAT1,_RFSIGM2,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,500",38.2,36,40.4,"3,567",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,56,BO1,CAT1,_RFSIGM2,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,103",56.9,54.4,59.4,"3,606",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,56,BO1,CAT1,_CRCREC,RESP192,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,257",43.1,40.6,45.6,"3,607",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,56,BO1,CAT1,_CRCREC,RESP193,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Age,What is your age?,18-24 years,Overall,Overall,136,12,10,14,"1,339",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,56,BO1,CAT1,AGE,RESP010,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Age,What is your age?,25-34 years,Overall,Overall,384,18.8,16.8,20.8,"1,340",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,56,BO1,CAT1,AGE,RESP011,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Age,What is your age?,35-44 years,Overall,Overall,590,15.7,14.2,17.3,"1,341",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,56,BO1,CAT1,AGE,RESP012,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Age,What is your age?,45-54 years,Overall,Overall,828,16.6,15.1,18,"1,342",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,56,BO1,CAT1,AGE,RESP013,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"1,688",18.3,17.1,19.5,"1,343",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,56,BO1,CAT1,AGE,RESP014,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Age,What is your age?,65+ years,Overall,Overall,"2,790",18.7,17.6,19.7,"1,344",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,56,BO1,CAT1,AGE,RESP015,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",Yes,Overall,Overall,333,3.3,2.7,4,"2,375",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,56,BO1,CAT1,BLIND,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",No,Overall,Overall,"5,800",96.7,96.1,97.3,"2,376",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,56,BO1,CAT1,BLIND,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",Yes,Overall,Overall,510,7.5,6.4,8.5,"2,421",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,56,BO1,CAT1,DECIDE,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",No,Overall,Overall,"5,596",92.6,91.5,93.6,"2,422",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,56,BO1,CAT1,DECIDE,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Disability status,Do you have difficulty doing errands alone?,Yes,Overall,Overall,394,4.7,3.8,5.5,"2,559",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,56,BO1,CAT1,DIFFALON,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Disability status,Do you have difficulty doing errands alone?,No,Overall,Overall,"5,723",95.4,94.5,96.2,"2,560",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,56,BO1,CAT1,DIFFALON,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Disability status,Do you have difficulty dressing or bathing?,Yes,Overall,Overall,220,2.6,2,3.2,"2,513",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,56,BO1,CAT1,DIFFDRES,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Disability status,Do you have difficulty dressing or bathing?,No,Overall,Overall,"5,909",97.4,96.8,98,"2,514",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,56,BO1,CAT1,DIFFDRES,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,Yes,Overall,Overall,"1,054",11,9.9,12.1,"2,467",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,56,BO1,CAT1,DIFFWALK,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,No,Overall,Overall,"5,056",89,87.9,90.1,"2,468",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,56,BO1,CAT1,DIFFWALK,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",Yes,Overall,Overall,"1,585",19.9,18.3,21.5,"2,283",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,56,BO1,CAT1,QLACTLM2,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",No,Overall,Overall,"4,541",80.1,78.5,81.7,"2,284",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,56,BO1,CAT1,QLACTLM2,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,Yes,Overall,Overall,814,7.6,6.7,8.5,"2,329",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,56,BO1,CAT1,USEEQUIP,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,No,Overall,Overall,"5,339",92.4,91.5,93.3,"2,330",%,Crude Prevalence,,,BRFSS,CLASS05,Topic19,56,BO1,CAT1,USEEQUIP,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Education,What is the highest grade or year of school you completed?,Less than H.S.,Overall,Overall,344,8.7,7.3,10.2,"1,720",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,56,BO1,CAT1,EDUCA,RESP021,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Education,What is the highest grade or year of school you completed?,H.S. or G.E.D.,Overall,Overall,"1,900",30.2,28.2,32.2,"1,721",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,56,BO1,CAT1,EDUCA,RESP022,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Education,What is the highest grade or year of school you completed?,Some post-H.S.,Overall,Overall,"1,949",38.2,36.1,40.4,"1,722",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,56,BO1,CAT1,EDUCA,RESP023,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Education,What is the highest grade or year of school you completed?,College+,Overall,Overall,"2,170",22.8,21.3,24.3,"1,723",%,Crude Prevalence,,,BRFSS,CLASS05,Topic21,56,BO1,CAT1,EDUCA,RESP024,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,75,1.9,1.2,2.6,"1,803",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP027,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,87,2,1.3,2.7,"1,802",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP028,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,Student,Overall,Overall,58,3.2,2.2,4.2,"1,805",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP030,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,"2,408",18,16.9,19.1,"1,806",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP031,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,362,5.4,4.5,6.4,"1,807",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP032,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,"2,271",51.3,49.2,53.5,"1,800",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP137,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,433,7.3,6.1,8.4,"1,804",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP141,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,649,11,9.6,12.3,"1,801",%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,56,BO1,CAT1,EMPLOY1,RESP172,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Income,What is your annual household income?,"Less than $15,000",Overall,Overall,413,7.7,6.2,9.2,"1,983",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,56,BO1,CAT1,INCOME,RESP016,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Income,What is your annual household income?,"$15,000 - 24,999",Overall,Overall,903,16.5,14.6,18.4,"1,984",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,56,BO1,CAT1,INCOME,RESP017,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Income,What is your annual household income?,"$25,000 - 34,999",Overall,Overall,626,10.2,8.8,11.7,"1,985",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,56,BO1,CAT1,INCOME,RESP018,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Income,What is your annual household income?,"$35,000 -  49,999",Overall,Overall,802,14.9,13.2,16.6,"1,986",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,56,BO1,CAT1,INCOME,RESP019,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Demographics,Income,What is your annual household income?,"$50,000+",Overall,Overall,"2,490",50.7,48.3,53,"1,987",%,Crude Prevalence,,,BRFSS,CLASS05,Topic33,56,BO1,CAT1,INCOME,RESP020,"(43.23554134300048, -108.10983035299967)"
